,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,66.47,68.02,70.42,72.74,72.74,72.74,72.74,72.74
Public,33.53,31.98,29.58,27.26,27.26,27.26,27.26,27.26
No. of Shareholders,913.0,901.0,865.0,851.0,854.0,898.0,942.0,953.0
