,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62,65.62
Public,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.37,34.37,34.38,34.38,34.38
No. of Shareholders,1709.0,1709.0,1709.0,1714.0,1772.0,1877.0,1890.0,1911.0,1925.0,1949.0,1988.0,2077.0
