,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.28,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26
Reserves,0.75,0.23,0.48,0.65,1.03,0.89,0.39,0.88,0.15,1.08,1.54,1.7000000000000002,1.75
Borrowings,3.27,2.97,3.91,2.93,1.93,3.37,3.8,5.35,6.16,7.58,5.76,10.24,12.05
Other Liabilities,10.31,11.35,12.04,12.67,12.69,9.3,7.39,14.1,7.41,14.99,18.45,21.25,25.3
Total Liabilities,19.61,19.81,21.69,21.51,20.91,18.82,16.84,25.59,18.98,28.91,31.01,38.45,44.36
Fixed Assets,6.16,5.69,5.43,5.19,5.01,4.77,4.65,4.43,4.21,3.97,3.89,3.77,3.7
CWIP,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.24,0.24,0.24,0.23,0.22,0.21,0.27,0.27,0.11,0.11,0.09,0.06,0.04
Other Assets,13.17,13.88,16.02,16.09,15.68,13.84,11.92,20.89,14.66,24.83,27.03,34.62,40.62
Total Assets,19.61,19.81,21.69,21.51,20.91,18.82,16.84,25.59,18.98,28.91,31.01,38.45,44.36
