,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.77,4.77,4.77,4.77,4.77,4.32
Reserves,2.22,2.36,2.5,2.73,2.67,2.97,3.37,16.72,8.99,10.46,11.5,12.42,13.59
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0
Other Liabilities,0.06,0.05,0.08,0.13,0.01,0.04,0.2,3.74,0.04,0.33,0.29,0.3,0.65
Total Liabilities,6.83,6.96,7.13,7.41,7.23,7.56,8.12,25.23,14.16,15.56,16.56,17.49,19.01
Fixed Assets,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.35,0.01,0.01,0.01,0.01
CWIP,0.45,0.45,0.45,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,6.05,6.14,6.41,6.73,7.08,7.37,4.23,20.57,2.99,3.93,4.19,5.39,6.34
Other Assets,0.3,0.34,0.25,0.19,0.14,0.18,3.88,4.65,10.82,11.62,12.36,12.09,12.66
Total Assets,6.83,6.96,7.13,7.41,7.23,7.56,8.12,25.23,14.16,15.56,16.56,17.49,19.01
