,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,1.44,1.82
Reserves,1.29,1.34,1.3,1.31,1.06,1.19,0.97,0.97,1.0,1.29,1.33,0.66,9.48
Borrowings,0.8300000000000001,0.01,0.03,1.77,1.29,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,4.57,3.4,5.39,0.02,0.02,0.22,0.02,0.03,0.02,0.02,0.01,0.75,1.29
Total Liabilities,6.93,4.99,6.96,3.34,2.61,2.95,1.73,1.24,1.26,1.55,1.58,2.85,12.59
Fixed Assets,0.08,0.07,0.06,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.14,0.14,1.4,2.97,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,4.2
Other Assets,6.71,4.78,5.5,0.32,2.43,2.81,1.59,1.24,1.26,1.55,1.58,2.85,8.39
Total Assets,6.93,4.99,6.96,3.34,2.61,2.95,1.73,1.24,1.26,1.55,1.58,2.85,12.59
