,2020-06-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.11,71.11,71.11,71.11,55.35,56.36,56.36,56.36,56.36,56.36
Public,28.89,28.89,28.89,28.89,44.65,43.64,43.64,43.63,43.62,43.63
No. of Shareholders,105.0,102.0,118.0,126.0,845.0,478.0,633.0,728.0,1120.0,1178.0
