,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,1.21,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
Reserves,0.0,1.83,4.22,4.8,5.1,5.15,4.01,5.02,6.72,0.05,0.27,-4.45,-4.33
Borrowings,0.05,10.2,4.54,3.54,4.08,4.38,7.53,11.69,12.58,24.55,30.73,37.69,37.65
Other Liabilities,0.0,0.3,0.25,0.51,0.59,0.33,0.64,2.2,2.85,5.28,3.65,4.69,5.51
Total Liabilities,0.06,13.54,14.76,14.6,15.52,15.61,17.93,24.66,27.9,35.63,40.4,43.68,44.58
Fixed Assets,0.0,1.47,12.27,12.14,12.22,12.15,13.82,15.35,15.56,17.41,25.14,29.84,30.0
CWIP,0.0,0.43,1.41,1.48,1.52,1.59,1.59,1.59,3.51,6.82,6.75,1.59,1.94
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.06,11.64,1.08,0.98,1.78,1.87,2.52,7.72,8.83,11.4,8.51,12.25,12.64
Total Assets,0.06,13.54,14.76,14.6,15.52,15.61,17.93,24.66,27.9,35.63,40.4,43.68,44.58
