,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,387.0,455.0,420.0,381.0,486.0,536.0,447.0,471.0,505.0,518.0,480.0,573.0,555.0
Expenses,164.0,222.0,196.0,173.0,217.0,267.0,258.0,180.0,188.0,190.0,209.0,220.0,237.0
Operating Profit,223.0,232.0,224.0,209.0,269.0,269.0,189.0,291.0,316.0,329.0,271.0,353.0,318.0
OPM %,58.0,51.0,53.0,55.0,55.0,50.0,42.0,62.0,63.0,63.0,56.0,62.0,57.0
Other Income,9.0,11.0,16.0,44.0,17.0,34.0,132.0,8.0,19.0,13.0,50.0,8.0,62.0
Interest,109.0,104.0,94.0,91.0,87.0,95.0,96.0,88.0,98.0,106.0,108.0,125.0,140.0
Depreciation,11.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,12.0,12.0,12.0,13.0,14.0
Profit before tax,113.0,128.0,135.0,151.0,188.0,198.0,214.0,201.0,226.0,223.0,200.0,224.0,227.0
Tax %,23.0,25.0,23.0,23.0,24.0,23.0,23.0,22.0,23.0,23.0,22.0,18.0,18.0
Net Profit,87.0,96.0,103.0,117.0,142.0,153.0,165.0,157.0,174.0,172.0,155.0,184.0,186.0
EPS in Rs,2.49,2.75,2.94,3.32,4.03,4.31,4.66,4.41,4.91,4.82,4.37,5.15,5.21
