,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35
Reserves,1.61,1.84,2.12,2.41,2.73,3.15,3.63,4.04,4.29,4.71,5.11,5.42,5.43
Borrowings,5.75,6.1,10.58,9.26,10.79,13.17,12.85,17.23,23.51,27.27,35.59,36.34,34.31
Other Liabilities,0.79,1.15,0.94,2.44,2.93,5.42,2.84,3.99,4.31,3.98,5.53,5.0,13.59
Total Liabilities,13.5,14.44,18.99,19.46,21.8,27.09,24.67,30.61,37.46,41.31,51.58,52.11,58.68
Fixed Assets,2.95,3.23,4.79,5.63,5.84,5.66,5.33,5.95,6.2,9.71,16.65,24.56,23.81
CWIP,0.15,0.61,0.0,0.28,0.0,0.0,0.72,4.2,13.12,12.56,8.31,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,10.4,10.6,14.2,13.55,15.96,21.43,18.62,20.46,18.14,19.04,26.62,27.55,34.87
Total Assets,13.5,14.44,18.99,19.46,21.8,27.09,24.67,30.61,37.46,41.31,51.58,52.11,58.68
