,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.94,2.83,1.63
Cash from Investing Activity,-0.38,-4.5600000000000005,-0.02
Cash from Financing Activity,0.18,1.28,-2.25
Net Cash Flow,1.74,-0.46,-0.64
