,2010-03-01,2011-03-01,2013-03-01,2014-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.29,0.39,0.52,0.52,0.49,0.49,0.49,9.87,9.87,9.87,9.87,9.87,9.87
Reserves,2.69,3.8,5.57,5.94,9.71,10.35,10.9,15.01,9.32,-13.37,-32.6,-35.57,-37.05
Borrowings,2.29,3.74,7.02,5.23,3.88,7.1,10.93,23.34,24.47,24.47,24.51,24.49,24.49
Other Liabilities,0.02,6.05,5.85,9.64,4.42,14.37,2.33,2.02,4.79,7.6,9.53,12.6,14.01
Total Liabilities,5.29,13.98,18.96,21.33,18.5,32.31,24.65,50.24,48.45,28.57,11.31,11.39,11.32
Fixed Assets,0.6000000000000001,0.54,0.75,0.89,1.21,1.15,1.01,10.52,10.36,10.27,10.2,10.13,10.11
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.91,0.9,0.0,0.0,0.0
Other Assets,4.69,13.44,18.21,20.44,17.27,31.16,23.64,39.72,36.18,17.4,1.11,1.26,1.21
Total Assets,5.29,13.98,18.96,21.33,18.5,32.31,24.65,50.24,48.45,28.57,11.31,11.39,11.32
