,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,25,25,25,25,117,117
Reserves,30,34,23,29,28,52,180,224
Borrowings,7,1,11,39,80,91,216,235
Other Liabilities,18,30,19,33,21,27,207,194
Total Liabilities,60,70,78,127,155,195,720,770
Fixed Assets,18,19,18,46,72,72,429,446
CWIP,0,0,0,0,0,0,1,8
Investments,0,0,0,0,0,0,0,0
Other Assets,42,51,59,81,83,123,289,316
Total Assets,60,70,78,127,155,195,720,770
