,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,8,-10,12,-15,50,160
Cash from Investing Activity,3,-1,1,-8,-21,-4,-367
Cash from Financing Activity,-1,-6,10,5,31,7,203
Net Cash Flow,0,0,0,9,-4,53,-5
