,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,4,6,2,5,13,-8,8,2,21,-3
Cash from Investing Activity,,0,-1,1,0,-1,-1,-30,-7,-5,-5
Cash from Financing Activity,,-7,-5,-3,-6,-12,10,23,5,-16,7
Net Cash Flow,,-3,0,0,0,0,0,0,0,0,0
