,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14
Reserves,0.85,0.88,0.46,0.58,0.13,-0.35,-0.41,-0.39,-0.4,-0.02,0.45,-0.76,-1.11
Borrowings,2.67,2.9,1.95,1.55,0.0,0.0,0.0,0.0,0.81,1.0,0.74,0.29,0.27
Other Liabilities,1.34,1.34,1.02,0.59,0.34,0.31,0.22,0.15,0.28,3.5,5.94,5.28,4.58
Total Liabilities,10.0,10.26,8.57,7.86,5.61,5.1,4.95,4.9,5.83,9.62,12.27,9.95,8.88
Fixed Assets,1.7000000000000002,1.54,1.34,1.4,1.22,1.07,0.95,0.86,0.92,0.94,1.39,1.96,1.87
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.17,0.17,0.16,0.16,0.16,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,8.13,8.55,7.07,6.3,4.23,3.89,3.89,4.04,4.91,8.68,10.88,7.99,7.01
Total Assets,10.0,10.26,8.57,7.86,5.61,5.1,4.95,4.9,5.83,9.62,12.27,9.95,8.88
