,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.03,1.16,3.04,1.31,1.78,3.63,1.0,1.77,1.18,1.74,8.14,6.48,6.36
Expenses,2.82,1.91,3.27,2.39,1.84,4.12,3.07,2.08,2.19,1.68,12.31,6.64,6.28
Operating Profit,-0.79,-0.75,-0.23,-1.08,-0.06,-0.49,-2.07,-0.31,-1.01,0.06,-4.17,-0.16,0.08
OPM %,-38.92,-64.66,-7.57,-82.44,-3.37,-13.5,-207.0,-17.51,-85.59,3.45,-51.23,-2.47,1.26
Other Income,1.86,1.76,0.74,0.67,0.33,2.86,0.95,0.55,3.83,3.57,1.82,0.55,5.38
Interest,0.01,0.02,0.0,0.01,0.0,0.33,0.01,0.0,0.0,0.0,0.01,0.01,0.0
Depreciation,0.12,0.12,0.11,0.12,0.13,0.12,0.01,0.09,0.12,0.12,0.12,0.12,0.12
Profit before tax,0.94,0.87,0.4,-0.54,0.14,1.92,-1.14,0.15,2.7,3.51,-2.48,0.26,5.34
Tax %,0.0,0.0,0.0,0.0,0.0,7.81,13.16,13.33,10.0,0.0,-13.71,0.0,11.61
Net Profit,0.94,0.87,0.4,-0.55,0.14,1.77,-0.99,0.14,2.44,3.51,-2.82,0.26,4.72
EPS in Rs,1.0,0.93,0.43,-0.59,0.15,1.89,-1.06,0.15,2.61,3.75,-3.01,0.28,5.04
