,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.2,66.87,66.95,67.05,67.11,67.06,67.04,67.04
FIIs,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
DIIs,0.26,0.26,0.26,0.22,0.26,0.22,0.22,0.22
Government,0.55,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Public,31.99,32.87,32.79,32.69,32.63,32.65,32.69,32.69
No. of Shareholders,6400.0,6617.0,6409.0,6392.0,7414.0,7930.0,7953.0,7615.0
