,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,148.0,143.0,173.0,191.0,187.0,216.0,297.0,417.0,459.0,487.0,521.0,481.0,373.0
Expenses,110.0,119.0,126.0,141.0,151.0,177.0,239.0,347.0,366.0,375.0,384.0,332.0,287.0
Operating Profit,38.0,24.0,46.0,50.0,36.0,39.0,58.0,70.0,93.0,112.0,136.0,149.0,86.0
OPM %,26.0,17.0,27.0,26.0,19.0,18.0,19.0,17.0,20.0,23.0,26.0,31.0,23.0
Other Income,0.0,0.0,4.0,1.0,7.0,12.0,7.0,4.0,5.0,3.0,3.0,3.0,6.0
Interest,4.0,4.0,5.0,4.0,5.0,4.0,8.0,7.0,9.0,8.0,10.0,8.0,7.0
Depreciation,15.0,15.0,16.0,18.0,13.0,14.0,20.0,30.0,32.0,32.0,112.0,33.0,33.0
Profit before tax,19.0,5.0,30.0,29.0,25.0,34.0,35.0,36.0,57.0,73.0,17.0,112.0,51.0
Tax %,31.0,19.0,29.0,25.0,17.0,14.0,16.0,17.0,11.0,12.0,-178.0,25.0,7.0
Net Profit,13.0,4.0,21.0,22.0,20.0,29.0,30.0,30.0,51.0,65.0,46.0,84.0,48.0
EPS in Rs,1.33,0.37,2.09,2.19,2.03,2.89,2.96,3.02,5.08,6.48,4.63,8.42,4.79
