,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,310.0,177,123,125,135
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,310.0,177,123,125,135
Working Capital Days,3992.0,2073,896,853,707
ROCE %,,15,15,20,22
