,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,66.27,66.27,66.27,66.27,66.39,66.39,66.39,66.39,66.39,66.39,66.39,66.6
FIIs,0.0,0.34,0.0,0.39,0.47,0.1,0.0,0.08,0.0,0.06,0.03,0.01
DIIs,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,33.73,33.39,33.73,33.33,33.14,33.51,33.6,33.52,33.61,33.54,33.56,33.39
No. of Shareholders,11709.0,13746.0,19073.0,37850.0,36540.0,43681.0,47259.0,46688.0,47709.0,51435.0,57514.0,61328.0
