,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,32.46,32.46,33.05,33.05,37.84,47.52,47.52,47.52,47.52,47.52,47.52,47.52
Public,67.54,67.54,66.95,66.95,62.16,52.48,52.48,52.47,52.47,52.47,52.47,52.48
No. of Shareholders,751.0,751.0,751.0,742.0,726.0,724.0,723.0,724.0,724.0,724.0,722.0,721.0
