,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.84,8.88,9.62,8.36,8.36,12.16,5.4,5.41,10.7,5.95,5.25,3.42,3.26
Expenses,8.76,7.82,8.18,8.73,8.73,10.77,6.51,7.43,14.23,7.73,6.01,4.79,5.3
Operating Profit,-2.92,1.06,1.44,-0.37,-0.37,1.39,-1.11,-2.02,-3.53,-1.78,-0.76,-1.37,-2.04
OPM %,-50.0,11.94,14.97,-4.43,-4.43,11.43,-20.56,-37.34,-32.99,-29.92,-14.48,-40.06,-62.58
Other Income,0.39,0.31,0.36,1.83,1.83,0.24,1.89,2.17,2.79,1.09,-3.47,0.02,0.04
Interest,0.26,0.27,0.28,0.2,0.2,0.16,0.09,0.13,0.19,0.15,0.51,0.29,0.25
Depreciation,1.02,1.04,0.97,0.94,0.94,0.94,0.84,0.44,0.55,0.41,1.1,0.79,0.8
Profit before tax,-3.81,0.06,0.55,0.32,0.32,0.53,-0.15,-0.42,-1.48,-1.25,-5.84,-2.43,-3.05
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-3.81,0.07,0.54,0.32,0.32,0.53,-0.15,-0.42,-1.48,-1.25,-5.85,-2.42,-3.05
EPS in Rs,-0.85,0.02,0.12,0.07,0.07,0.12,-0.03,-0.09,-0.33,-0.28,-1.3,-0.54,-0.68
