,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,172.0,165,193,198,255,1051,414,635,538,627,410
Inventory Days,43.0,105,93,74,133,2865,411,1363,733,940,843
Days Payable,122.0,164,155,158,187,1653,387,1446,829,663,460
Cash Conversion Cycle,93.0,107,130,115,202,2263,438,552,442,905,792
Working Capital Days,162.0,134,157,162,212,993,331,133,144,489,741
ROCE %,,21,28,26,16,-3,3,-6,-8,-11,-8
