,2010-03-01,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,13,13,13,14,15,15,15,16,16,16
Reserves,62,71,101,107,95,88,98,106,103,112,121,131,151
Borrowings,43,16,9,0,0,1,1,9,13,15,20,22,29
Other Liabilities,21,53,54,7,8,11,15,13,12,61,53,51,41
Total Liabilities,139,153,177,127,117,113,128,144,143,203,210,220,237
Fixed Assets,44,42,9,9,42,33,33,32,32,30,65,64,64
CWIP,22,43,0,0,0,1,3,20,30,65,3,4,3
Investments,1,0,138,72,49,53,56,53,52,60,71,62,66
Other Assets,72,68,30,46,25,26,35,38,30,47,71,90,104
Total Assets,139,153,177,127,117,113,128,144,143,203,210,220,237
