,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,11,-16,14,19,23,38,24,37,27,12
Cash from Investing Activity,-15,-18,-3,-80,-2,0,8,-10,1,-7
Cash from Financing Activity,-4,21,-8,61,-17,-32,-38,-17,-37,-8
Net Cash Flow,-7,-13,3,0,3,6,-5,10,-9,-2
