,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,71.2,91.18,122.61,48.2,86.44,99.65,134.87,54.42,97.86,98.77,126.4,69.03,89.27
Expenses,64.89,80.03,106.55,52.26,83.31,89.73,114.48,60.4,84.92,91.82,111.33,67.08,80.81
Operating Profit,6.31,11.15,16.06,-4.06,3.13,9.92,20.39,-5.98,12.94,6.95,15.07,1.95,8.46
OPM %,8.86,12.23,13.1,-8.42,3.62,9.95,15.12,-10.99,13.22,7.04,11.92,2.82,9.48
Other Income,0.22,0.2,0.13,0.93,0.36,0.49,0.94,0.73,0.3,0.59,5.03,0.92,0.35
Interest,2.22,2.5,3.23,2.59,1.73,1.77,4.81,2.37,1.74,2.04,4.57,3.01,2.74
Depreciation,3.65,3.46,2.99,3.52,3.54,3.56,3.44,3.49,3.52,3.5,3.41,3.82,3.6
Profit before tax,0.66,5.39,9.97,-9.24,-1.78,5.08,13.08,-11.11,7.98,2.0,12.12,-3.96,2.47
Tax %,-98.48,-10.58,-30.69,13.1,-76.4,32.87,23.62,5.31,21.55,120.0,23.43,15.15,41.3
Net Profit,1.31,5.96,13.03,-8.04,-3.14,3.4,10.0,-10.51,6.27,-0.4,9.28,-3.35,1.45
EPS in Rs,0.2,0.92,2.01,-1.24,-0.48,0.52,1.54,-1.62,0.97,-0.06,1.43,-0.52,0.22
