,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.5,54.5,55.87,55.87,56.23,52.17,38.91,38.95,38.95
DIIs,0.32,0.32,0.32,0.39,0.39,0.39,0.36,0.36,0.36
Public,45.18,45.18,43.82,43.74,43.38,47.44,60.73,60.68,60.68
No. of Shareholders,37172.0,37039.0,37031.0,36729.0,36824.0,36828.0,37121.0,36949.0,36880.0
