,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.98,53.98,53.95
FIIs,10.67,11.75,11.56,10.92,8.94,9.08,8.82,10.19,8.8,8.9,8.75
DIIs,3.15,2.59,2.58,2.63,3.61,3.4,3.07,3.34,3.2,2.88,2.29
Public,32.18,31.66,31.86,32.45,33.46,33.52,34.1,32.47,33.99,34.23,35.0
No. of Shareholders,86097.0,77958.0,76226.0,79135.0,86835.0,86808.0,94158.0,112218.0,122785.0,121986.0,136982.0
