,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,48.04,44.6,52.58,37.95,56.08,58.09,63.13,74.3,63.29,47.9,52.98,49.85,56.03
Expenses,45.58,40.95,48.93,35.53,52.2,53.27,59.14,69.5,58.98,43.34,48.46,46.46,52.05
Operating Profit,2.46,3.65,3.65,2.42,3.88,4.82,3.99,4.8,4.31,4.56,4.52,3.39,3.98
OPM %,5.12,8.18,6.94,6.38,6.92,8.3,6.32,6.46,6.81,9.52,8.53,6.8,7.1
Other Income,1.27,0.45,0.37,0.44,0.02,0.02,1.08,0.01,0.01,0.0,0.04,0.13,0.04
Interest,0.89,0.73,0.67,0.54,0.65,0.63,0.79,0.85,0.76,0.6,0.59,0.59,0.65
Depreciation,0.7,0.74,0.76,0.75,0.75,0.76,0.81,0.8,0.81,0.84,0.86,0.82,0.84
Profit before tax,2.14,2.63,2.59,1.57,2.5,3.45,3.47,3.16,2.75,3.12,3.11,2.11,2.53
Tax %,23.83,15.59,38.61,26.11,25.6,25.8,31.99,24.37,24.73,25.96,27.33,26.07,24.11
Net Profit,1.61,2.21,1.6,1.17,1.85,2.56,2.36,2.39,2.07,2.3,2.26,1.56,1.92
EPS in Rs,5.3,7.27,5.26,3.85,6.09,8.42,7.76,7.86,6.81,7.57,7.43,5.13,6.32
