,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,12,1,0,6,7
Cash from Investing Activity,-3,-5,-1,-4,-6
Cash from Financing Activity,-9,4,1,-3,0
Net Cash Flow,0,0,0,0,0
