,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0
Public,98.97,98.97,98.97,100.0,100.0,100.0,100.0,100.0,100.0
No. of Shareholders,606.0,613.0,608.0,608.0,614.0,707.0,1979.0,1573.0,1533.0
