,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.7,20.09,21.53,18.38,14.67,14.61,18.51,20.05,12.66,6.4,11.91,12.83,10.75
Expenses,21.55,21.6,23.71,15.96,15.34,14.68,17.12,16.44,16.94,16.14,15.02,17.69,6.1
Operating Profit,-3.85,-1.51,-2.18,2.42,-0.67,-0.07,1.39,3.61,-4.28,-9.74,-3.11,-4.86,4.65
OPM %,-21.75,-7.52,-10.13,13.17,-4.57,-0.48,7.51,18.0,-33.81,-152.19,-26.11,-37.88,43.26
Other Income,12.92,131.18,248.04,-5.54,0.91,-1.88,-8.26,-20.51,-0.22,-158.25,616.3,-2.45,7.6
Interest,9.21,9.11,-7.35,5.76,5.78,5.95,6.46,8.33,2.27,2.37,-4.26,2.9,1.26
Depreciation,7.46,8.06,7.87,7.94,12.49,7.75,6.91,8.89,9.11,8.05,5.1,4.42,3.98
Profit before tax,-7.6,112.5,245.34,-16.82,-18.03,-15.65,-20.24,-34.12,-15.88,-178.41,612.35,-14.63,7.01
Tax %,-0.66,0.04,0.19,-0.12,-0.11,-0.19,-1.04,-0.06,-0.13,-0.01,0.21,-0.14,0.29
Net Profit,-7.66,112.46,244.87,-16.84,-18.06,-15.68,-20.45,-34.15,-15.91,-178.44,611.06,-14.65,6.98
EPS in Rs,-1.88,30.35,66.16,-6.5,-7.17,-5.98,-5.5,-13.81,-5.92,-71.59,218.98,-4.89,1.73
