,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,1.51,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00
Expenses,0.36,0.38,2.0,0.28,0.37,0.41,0.57,0.46,0.64,0.33,0.26,0.40,0.37
Operating Profit,-0.36,-0.38,-0.49,-0.28,-0.37,-0.41,-0.56,-0.46,-0.64,-0.33,-0.24,-0.40,-0.37
OPM %,,,-32.45,,,,-5600.0,,,,-1200.0,,
Other Income,0.18,0.00,3.09,0.01,0.01,0.06,1.24,0.20,0.03,0.17,0.89,0.01,0.03
Interest,0.17,0.16,0.18,0.15,0.14,0.14,0.16,0.16,0.17,0.17,0.19,0.17,0.18
Depreciation,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.1,0.05,0.05
Profit before tax,-0.39,-0.58,2.36,-0.47,-0.55,-0.54,0.48,-0.45,-0.81,-0.36,0.36,-0.61,-0.57
Tax %,0.00,0.00,20.34,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.0,0.00,0.00
Net Profit,-0.39,-0.59,1.87,-0.46,-0.54,-0.53,0.44,-0.45,-0.80,-0.36,0.36,-0.61,-0.57
EPS in Rs,-1.00,-1.27,4.17,-1.08,-1.21,-1.21,0.69,-1.06,-1.61,-0.82,0.21,-1.32,-1.27
