,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,3.15,4.25,0.47,-3.21,2.64,-2.03
Cash from Investing Activity,,-5.78,-3.78,-3.99,5.55,0.99,1.03
Cash from Financing Activity,,-3.94,0.09,1.48,-1.25,-3.04,0.24
Net Cash Flow,,-6.57,0.56,-2.05,1.09,0.58,-0.76
