,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71,64.71
Public,35.29,35.29,35.29,35.29,35.29,35.29,35.29,35.28,35.29,35.28,35.28,35.29
No. of Shareholders,350.0,418.0,576.0,703.0,758.0,890.0,914.0,945.0,982.0,1006.0,1030.0,1029.0
