,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,52.96,37.73,110.83,24637.5,203.05,30295.00,14417.50
Inventory Days,6716.4,,83290.51,7260945.0,,,
Days Payable,131.49,,912.5,25915.0,,,
Cash Conversion Cycle,6637.86,37.73,82488.84,7259667.5,203.05,30295.00,14417.50
Working Capital Days,3141.25,2891.21,12732.84,3881957.5,2066.72,259880.00,115887.50
ROCE %,,-17.30,-0.52,-3.2,-1.10,-2.55,-2.62
