,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,37.0,47,36,30,28,24
Inventory Days,34.0,30,39,45,52,39
Days Payable,37.0,42,42,45,38,38
Cash Conversion Cycle,33.0,35,33,30,42,26
Working Capital Days,18.0,30,16,30,35,20
ROCE %,,15,12,21,14,21
