,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,57,57,57,59,59,59,59
Reserves,209,237,262,372,410,486,547
Borrowings,139,165,134,132,136,127,151
Other Liabilities,105,117,113,118,117,160,205
Total Liabilities,511,577,566,681,722,831,962
Fixed Assets,261,363,354,354,411,426,481
CWIP,92,16,7,55,12,49,27
Investments,4,4,4,10,11,11,11
Other Assets,154,195,202,261,288,345,443
Total Assets,511,577,566,681,722,831,962
