,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.85,78.83,75.0,75.0,75.0,75.0,75.0
FIIs,12.03,11.4,11.67,9.92,10.33,8.6,8.67
DIIs,2.84,0.28,0.06,0.52,0.36,0.03,0.03
Public,11.28,9.49,13.27,14.56,14.31,16.36,16.31
No. of Shareholders,18335.0,16999.0,17845.0,22555.0,27583.0,29358.0,26832.0
