,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,576.0,647.0,749.0,602.0,596.0,599.0,617.0,631.0,655.0,686.0,692.0,774.0,779.0
Expenses,446.0,507.0,632.0,473.0,461.0,466.0,488.0,510.0,524.0,574.0,591.0,655.0,655.0
Operating Profit,129.0,140.0,116.0,129.0,135.0,133.0,129.0,121.0,131.0,112.0,101.0,120.0,124.0
OPM %,22.0,22.0,16.0,21.0,23.0,22.0,21.0,19.0,20.0,16.0,15.0,15.0,16.0
Other Income,9.0,8.0,39.0,9.0,-3.0,14.0,11.0,15.0,8.0,20.0,-10.0,6.0,11.0
Interest,6.0,5.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0
Depreciation,63.0,69.0,65.0,61.0,63.0,64.0,65.0,69.0,74.0,76.0,100.0,74.0,82.0
Profit before tax,70.0,75.0,86.0,75.0,66.0,78.0,71.0,64.0,63.0,54.0,-11.0,48.0,48.0
Tax %,28.0,30.0,28.0,29.0,24.0,25.0,20.0,25.0,24.0,26.0,4.0,26.0,25.0
Net Profit,50.0,52.0,62.0,53.0,50.0,59.0,57.0,48.0,47.0,40.0,-11.0,35.0,36.0
EPS in Rs,4.01,4.02,5.06,4.22,3.83,4.86,4.84,3.85,3.99,3.34,-1.04,3.19,3.04
