,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,2,2,2,98,98,112,112,112,112,112,112,112
Reserves,190,254,316,331,282,289,545,552,616,768,919,991,1017
Borrowings,84,230,282,240,466,546,328,345,223,165,130,149,239
Other Liabilities,211,308,458,542,628,776,916,1004,1194,1273,1141,1417,1757
Total Liabilities,486,793,1058,1115,1474,1709,1902,2014,2145,2318,2303,2669,3127
Fixed Assets,303,480,674,696,904,1054,1210,1214,1325,1393,1507,1768,1909
CWIP,4,23,22,11,61,60,38,32,32,71,92,112,93
Investments,5,4,9,15,19,10,14,15,14,10,9,9,10
Other Assets,174,286,354,393,491,585,639,754,773,844,694,780,1114
Total Assets,486,793,1058,1115,1474,1709,1902,2014,2145,2318,2303,2669,3127
