,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,208.0,197,180,123,71,112
Inventory Days,149.0,87,89,82,34,45
Days Payable,185.0,114,91,157,98,127
Cash Conversion Cycle,172.0,170,179,48,7,30
Working Capital Days,186.0,176,158,120,121,117
ROCE %,,5,4,11,21,15
