,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,7,9,9
Reserves,48,49,49,56,76,114,117
Borrowings,0,5,6,10,53,97,99
Other Liabilities,19,14,14,26,29,70,117
Total Liabilities,73,75,76,99,165,290,342
Fixed Assets,22,24,24,38,66,97,95
CWIP,1,2,2,7,20,88,120
Investments,5,5,6,0,0,0,0
Other Assets,45,43,45,54,79,105,127
Total Assets,73,75,76,99,165,290,342
