,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,7,7,7,7,7,7,7,7,7,6,6
Reserves,60,68,71,68,62,117,143,140,116,147,210,209,247
Borrowings,63,53,55,58,58,40,65,102,63,46,20,65,120
Other Liabilities,21,21,23,24,11,11,15,18,22,28,69,31,34
Total Liabilities,151,149,155,157,138,176,230,266,207,228,305,311,407
Fixed Assets,38,33,28,24,23,21,19,17,15,17,17,16,15
CWIP,2,1,2,3,1,1,1,1,1,0,0,0,0
Investments,2,32,32,42,42,101,143,170,102,147,119,157,245
Other Assets,109,82,92,88,71,52,67,78,89,64,168,138,146
Total Assets,151,149,155,157,138,176,230,266,207,228,305,311,407
