,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.39,42.29,47.29,49.74,61.74,65.97,67.95,70.65
FIIs,35.26,33.92,18.86,20.49,17.56,4.63,0.04,0.06
DIIs,3.56,1.26,1.26,1.26,0.0,0.0,0.0,0.0
Public,23.79,22.53,32.6,28.51,20.7,29.4,32.01,29.28
No. of Shareholders,1851.0,1816.0,1834.0,1742.0,1811.0,19119.0,19091.0,21104.0
