,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,219.0,223.0,280.0,386.0,374.0,369.0,486.0,506.0,566.0,509.0,503.0,431.0,448.0
Expenses,135.0,151.0,181.0,285.0,273.0,276.0,347.0,375.0,418.0,345.0,351.0,322.0,337.0
Operating Profit,84.0,72.0,99.0,102.0,101.0,93.0,139.0,131.0,148.0,164.0,152.0,109.0,111.0
OPM %,38.0,32.0,35.0,26.0,27.0,25.0,29.0,26.0,26.0,32.0,30.0,25.0,25.0
Other Income,1.0,9.0,7.0,18.0,14.0,15.0,15.0,19.0,20.0,17.0,17.0,15.0,16.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,11.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,14.0
Profit before tax,75.0,71.0,95.0,108.0,103.0,96.0,142.0,136.0,155.0,168.0,156.0,111.0,113.0
Tax %,17.0,9.0,25.0,25.0,21.0,13.0,29.0,26.0,25.0,25.0,26.0,25.0,26.0
Net Profit,62.0,64.0,71.0,81.0,81.0,83.0,101.0,101.0,116.0,125.0,115.0,83.0,84.0
EPS in Rs,6.04,6.24,6.89,7.88,7.92,8.1,9.84,9.85,11.29,12.2,11.23,8.1,8.19
