,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,-0.00,-0.00,-0.00,-0.00,-0.00,14397.22,5640.91,,,-0.0,-0.00,
Inventory Days,,,,,,,579.71,,,456.25,-0.00,
Days Payable,,,,,,,407.94,,,30.42,,
Cash Conversion Cycle,-0.00,-0.00,-0.00,-0.00,-0.00,14397.22,5812.67,,,425.83,-0.00,
Working Capital Days,-324.44,-567.78,-486.67,-527.22,-684.38,14275.56,5757.05,,,521.43,54.07,
ROCE %,0.54,-1.64,0.82,0.27,0.27,0.27,-0.82,-4.48,-18.46,-161.96,-3.51,-88.89
