,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,37.62,37.62,37.62,37.19,37.26,37.22,37.22,37.22,37.22
Public,62.38,62.38,62.38,62.81,62.74,62.78,62.78,62.79,62.79
No. of Shareholders,2995.0,3000.0,2998.0,2911.0,2915.0,2918.0,3008.0,3128.0,3096.0
