,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,736,1045,1350,1658,1690,1902,2618,4047,5710,5876,8681,8681,8681.0
Reserves,10309,12877,13043,16077,16818,16309,15592,15349,15827,20621,18868,20536,
Preference Capital,1617,1617,1617,0,0,0,0,0,0,0,0,0,
Borrowings,209154,244614,262481,282040,276189,306933,301380,305951,320277,336088,350828,368109,
Other Liabilities,9977,10130,13220,12991,11924,9551,7759,6538,15337,7390,8915,9754,
Total Liabilities,230176,268666,290095,312766,306621,334695,327349,331885,357151,369974,387292,407080,
Fixed Assets,2481,2692,2814,2843,4369,4300,4353,4320,4346,5142,4964,4786,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,59388,72751,86262,89921,89087,92277,102769,125453,142526,148518,140775,136569,
Other Assets,168308,193223,201018,220001,213165,238118,220227,202112,210279,216315,241553,265725,
Total Assets,230176,268666,290095,312766,306621,334695,327349,331885,357151,369974,387292,407080,
