,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2.78,3.25,-0.29,1.57,0.5700000000000001,-0.06
Cash from Investing Activity,-5.82,-2.68,0.64,-1.54,0.23,-0.63
Cash from Financing Activity,8.29,-0.53,-0.92,0.2,-0.79,0.84
Net Cash Flow,-0.31,0.04,-0.5700000000000001,0.23,0.02,0.15
