,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-0.03,0.09,0.1,0.28,0.04,-0.13,0.01,-0.02,0.14
Cash from Investing Activity,,,-0.25,-0.04,-0.03,-0.18,-0.04,0.09,-0.01,0.24,-0.12
Cash from Financing Activity,,,0.12,-0.04,0.12,-0.06,-0.07,-0.18,0.19,-0.18,0.01
Net Cash Flow,,,-0.17,0.02,0.19,0.04,-0.07,-0.22,0.19,0.04,0.03
