,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,4258.33,1297.78,9125.0,601.76,37.42,640.78,67.77,60.68,363.01,119.23,40.43
Inventory Days,2372.5,4380.0,1095.0,260.71,2.12,,0.00,0.00,0.00,0.00,0.00
Days Payable,0.0,0.0,4197.5,2372.5,60.83,,,,,,
Cash Conversion Cycle,6630.83,5677.78,6022.5,-1510.03,-21.29,640.78,67.77,60.68,363.01,119.23,40.43
Working Capital Days,30051.67,9692.78,-3285.0,710.27,76.07,348.78,19.19,57.00,61.66,19.33,20.40
ROCE %,,0.0,,2.67,8.76,4.13,3.41,0.39,0.78,1.11,1.45
