,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.67,45.67,45.67,45.67,45.67,45.67,45.67,45.67,45.67
DIIs,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
Public,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,53.0
No. of Shareholders,2764.0,2766.0,2762.0,2757.0,2723.0,2734.0,2859.0,2927.0,2947.0
