,2012-09-01,2013-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,118,25,10,-85,29,-33,87,35,155,-71,87,47
Cash from Investing Activity,-22,6,6,-2,-2,-9,-70,-10,-35,-22,-36,-54
Cash from Financing Activity,-63,-57,-57,101,1,18,-24,-24,-121,88,-39,18
Net Cash Flow,32,-26,-41,14,28,-23,-7,0,-1,-4,12,11
