,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,143.0,175,178,58,83
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,143.0,175,178,58,83
Working Capital Days,404.0,67,282,160,76
ROCE %,,11,16,20,25
