,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-97,-458,313,-107,-19,-2,15,-61,-4,286,1,93
Cash from Investing Activity,-9,326,7,0,0,0,-10,57,0,0,1,-92
Cash from Financing Activity,48,133,-322,110,25,0,0,0,0,-290,0,0
Net Cash Flow,-58,0,-2,3,6,-2,5,-4,-4,-4,2,1
