,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.1,64.6,62.17,62.17,62.17,62.17,62.17
FIIs,5.64,5.58,5.58,5.28,5.28,5.27,4.52
Public,25.25,29.82,32.26,32.56,32.56,32.56,33.3
No. of Shareholders,94075.0,89295.0,87214.0,84997.0,85529.0,83621.0,82412.0
