,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,82.07,91.57,97.92,75.43,99.61,98.3,108.72,114.91,122.89,124.06,135.71,138.01,142.5
Expenses,79.51,86.96,92.15,78.26,96.86,93.85,99.55,111.65,115.06,116.78,119.92,127.4,134.5
Operating Profit,2.56,4.61,5.77,-2.83,2.75,4.45,9.17,3.26,7.83,7.28,15.79,10.61,8.0
OPM %,3.12,5.03,5.89,-3.75,2.76,4.53,8.43,2.84,6.37,5.87,11.64,7.69,5.61
Other Income,0.49,24.48,0.1,0.57,-0.13,-1.87,0.77,-0.95,-0.71,-1.77,-1.18,-0.61,1.12
Interest,2.57,2.1,1.25,1.63,1.97,2.17,2.12,1.94,2.53,2.8,2.84,2.79,2.47
Depreciation,5.77,5.53,5.4,5.01,5.12,4.96,4.91,4.85,4.65,4.71,5.07,4.69,4.64
Profit before tax,-5.29,21.46,-0.78,-8.9,-4.47,-4.55,2.91,-4.48,-0.06,-2.0,6.7,2.52,2.01
Tax %,34.59,34.02,37.18,34.94,30.87,34.73,100.34,30.58,33.33,11.5,27.46,30.95,26.37
Net Profit,-3.46,14.16,-0.49,-5.79,-3.09,-2.97,-0.01,-3.11,-0.04,-1.77,4.86,1.74,1.48
EPS in Rs,-5.15,21.07,-0.73,-8.62,-4.6,-4.42,-0.01,-4.63,-0.06,-2.63,6.88,2.41,2.05
