,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,121.0,151.0,194.0,192.0,215.0,244.0,278.0,258.0,101.0,93.0,163.0,136.0,101.0
Expenses,121.0,151.0,176.0,174.0,199.0,232.0,265.0,256.0,107.0,111.0,178.0,139.0,121.0
Operating Profit,-0.0,-0.0,18.0,18.0,16.0,12.0,13.0,3.0,-6.0,-18.0,-15.0,-3.0,-20.0
OPM %,-0.0,-0.0,9.0,9.0,8.0,5.0,5.0,1.0,-5.0,-20.0,-9.0,-2.0,-20.0
Other Income,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,27.0,52.0,23.0,20.0,2.0
Interest,17.0,11.0,16.0,15.0,16.0,16.0,17.0,12.0,15.0,14.0,13.0,13.0,13.0
Depreciation,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,-20.0,-14.0,-1.0,-0.0,-2.0,-6.0,-7.0,-10.0,3.0,17.0,-8.0,1.0,-34.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-20.0,-14.0,-1.0,-0.0,-2.0,-6.0,-7.0,-10.0,3.0,17.0,-8.0,1.0,-34.0
EPS in Rs,-8.82,-6.42,-0.53,-0.2,-0.84,-2.9,-3.04,-4.67,1.47,7.41,-3.54,0.47,-14.03
