,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.36,0.24,0.8,2.3,-9.62
Cash from Investing Activity,-0.08,-0.11,-0.96,0.58,0.04
Cash from Financing Activity,-0.03,-0.13,0.66,0.1,15.18
Net Cash Flow,0.25,0.0,0.49,2.98,5.6
