,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,115.26,45.62,18.88,77.25,37.49
Inventory Days,,,,519.85,438.46
Days Payable,,,,5.53,0.0
Cash Conversion Cycle,115.26,45.62,18.88,591.57,475.95
Working Capital Days,2670.26,958.12,270.60,81.59,310.21
ROCE %,,3.24,1.31,146.8,8.76
