,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,31.61,31.61,31.61,31.61,31.61,31.61,31.61,31.61
Public,68.39,68.39,68.39,68.39,68.39,68.39,68.39,68.39
No. of Shareholders,8948.0,8677.0,8665.0,8652.0,8666.0,9242.0,9149.0,8947.0
