,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,19.67,0.38,0.25,0.03,-0.17,0.13,-0.13
Cash from Investing Activity,-20.12,-0.44,0.12,-0.08,0.2,-0.09,-1.03
Cash from Financing Activity,0.44,0.03,-0.37,0.04,-0.03,-0.03,1.18
Net Cash Flow,0.0,-0.03,0.0,0.0,0.0,0.01,0.01
