,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,57.85,57.85,57.85,57.85,57.85,57.85,57.85,57.85,57.85,57.85,57.85,57.85
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Government,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
Public,41.62,41.62,41.62,41.62,41.62,41.62,41.62,41.61,41.61,41.61,41.62,41.62
No. of Shareholders,2182.0,2186.0,2319.0,2265.0,2269.0,2249.0,2237.0,2206.0,2208.0,2230.0,2247.0,2281.0
